gen,pop-id, pop-size, hetero., mean-phenotype, optimal-phenotype
2379,p1,1352,3.60882e-05,9.96636,10
2380,p1,1337,3.49846e-05,9.95574,10
2381,p1,1219,3.63342e-05,9.96561,10
2382,p1,1431,3.65553e-05,9.97577,10
2383,p1,1249,3.63661e-05,9.96775,10
2384,p1,1358,3.86917e-05,9.98427,10
2385,p1,1359,3.98862e-05,9.98708,10
2386,p1,1217,3.89491e-05,9.96896,10
2387,p1,1305,3.79119e-05,9.97667,10
2388,p1,1239,3.41746e-05,9.94573,10
2389,p1,1315,3.21609e-05,9.94731,10
2390,p1,1261,3.43839e-05,9.96037,10
2391,p1,1323,3.26318e-05,9.96544,10
2392,p1,1316,3.36139e-05,9.98559,10
2393,p1,1240,3.41399e-05,9.97436,10
2394,p1,1326,3.04978e-05,9.99132,10
2395,p1,1282,3.03429e-05,9.99816,10
2396,p1,1317,3.6244e-05,9.98623,10
2397,p1,1358,3.25288e-05,9.96306,10
2398,p1,1444,3.6928e-05,10.0092,10
2399,p1,1496,3.88112e-05,9.95781,10
2400,p1,1231,3.50866e-05,9.99469,10
2401,p1,1304,3.68703e-05,9.98428,10
2402,p1,1417,3.76605e-05,9.97897,10
2403,p1,1201,3.81851e-05,9.96438,10
2404,p1,1428,3.51074e-05,9.97865,10
2405,p1,1277,3.83288e-05,10.0245,10
2406,p1,1450,3.67848e-05,10.0012,10
2407,p1,1257,3.75242e-05,9.99342,10
2408,p1,1224,3.86236e-05,9.99205,10
2409,p1,1584,4.06497e-05,10.0019,10
2410,p1,1343,3.98946e-05,9.99103,10
2411,p1,1264,3.90443e-05,10.0146,10
2412,p1,1441,3.87637e-05,10.0001,10
2413,p1,1325,4.02625e-05,9.99708,10
2414,p1,1423,3.56127e-05,10.0006,10
2415,p1,1326,3.71115e-05,10.0132,10
2416,p1,1352,3.62356e-05,10.0063,10
2417,p1,1392,3.72406e-05,10.0272,10
2418,p1,1284,3.41951e-05,10.0122,10
2419,p1,1410,3.54053e-05,10.0126,10
2420,p1,1253,3.66061e-05,10.0216,10
2421,p1,1292,3.8156e-05,10.0023,10
2422,p1,1428,3.91116e-05,10.0065,10
2423,p1,1268,4.19687e-05,9.9661,10
2424,p1,1392,3.89368e-05,9.98193,10
2425,p1,1198,3.91602e-05,10.0012,10
2426,p1,1377,3.82619e-05,9.97444,10
2427,p1,1381,3.57917e-05,9.97487,10
2428,p1,1302,3.59821e-05,9.94356,10
2429,p1,1304,3.47256e-05,9.97985,10
2430,p1,1365,3.58692e-05,9.98686,10
2431,p1,1426,3.26303e-05,9.99882,10
2432,p1,1251,3.55828e-05,9.98826,10
2433,p1,1214,3.62288e-05,9.98974,10
2434,p1,1419,3.68191e-05,9.9635,10
2435,p1,1491,3.98583e-05,9.97543,10
2436,p1,1324,3.46665e-05,9.98309,10
2437,p1,1208,3.80215e-05,9.99014,10
2438,p1,1347,3.79066e-05,9.96151,10
2439,p1,1341,3.72093e-05,9.95715,10
2440,p1,1389,3.81563e-05,9.96605,10
2441,p1,1329,3.72349e-05,9.94761,10
2442,p1,1238,4.06755e-05,9.9808,10
2443,p1,1418,4.07367e-05,9.96568,10
2444,p1,1305,4.14685e-05,9.94571,10
2445,p1,1369,4.14996e-05,9.98189,10
2446,p1,1477,3.77444e-05,9.97088,10
2447,p1,1335,3.98837e-05,9.95094,10
2448,p1,1274,3.8934e-05,9.93975,10
2449,p1,1405,3.97098e-05,9.92341,10
2450,p1,1306,4.07442e-05,9.96015,10
2451,p1,1317,3.90188e-05,9.95421,10
2452,p1,1279,3.5117e-05,9.94506,10
2453,p1,1284,3.6187e-05,9.9649,10
2454,p1,1253,3.53262e-05,9.95733,10
2455,p1,1333,3.73375e-05,9.94345,10
2456,p1,1443,3.41589e-05,9.94264,10
2457,p1,1282,3.09852e-05,9.92666,10
2458,p1,1331,2.81744e-05,9.94702,10
2459,p1,1256,2.60135e-05,9.95914,10
2460,p1,1438,2.75605e-05,9.97966,10
2461,p1,1385,2.58855e-05,9.94855,10
2462,p1,1394,2.35334e-05,9.95844,10
2463,p1,1096,2.36628e-05,9.96808,10
2464,p1,1412,2.41364e-05,9.99334,10
2465,p1,1402,2.50881e-05,9.95445,10
2466,p1,1231,2.31046e-05,9.98044,10
2467,p1,1301,2.31477e-05,9.98439,10
2468,p1,1278,2.47124e-05,9.98365,10
2469,p1,1426,2.28473e-05,9.9701,10
2470,p1,1335,2.30079e-05,9.98793,10
2471,p1,1270,2.19557e-05,10.0034,10
2472,p1,1384,2.27927e-05,9.99085,10
2473,p1,1239,2.22043e-05,9.97135,10
2474,p1,1422,2.25862e-05,9.99753,10
2475,p1,1260,2.34037e-05,10.0015,10
2476,p1,1228,2.3104e-05,10.0109,10
2477,p1,1292,2.14113e-05,9.99142,10
2478,p1,1225,2.40172e-05,9.98185,10
2479,p1,1527,2.44443e-05,9.97846,10
2480,p1,1440,2.16261e-05,10.0051,10
2481,p1,1184,2.20604e-05,10.0039,10
2482,p1,1430,2.30051e-05,9.9962,10
2483,p1,1261,2.58836e-05,9.93897,10
2484,p1,1225,2.292e-05,9.98761,10
2485,p1,1441,2.28966e-05,9.99964,10
2486,p1,1355,2.3264e-05,9.99476,10
2487,p1,1365,2.76828e-05,9.9983,10
2488,p1,1277,2.60759e-05,9.97682,10
2489,p1,1383,2.71295e-05,9.95941,10
2490,p1,1274,2.3824e-05,9.98144,10
2491,p1,1306,2.41594e-05,10.0053,10
2492,p1,1313,2.44695e-05,9.98049,10
2493,p1,1444,2.31904e-05,9.97406,10
2494,p1,1321,2.23278e-05,9.98218,10
2495,p1,1272,2.34704e-05,9.9551,10
2496,p1,1269,2.13526e-05,9.95803,10
2497,p1,1361,2.15047e-05,9.97963,10
2498,p1,1432,2.2838e-05,9.95287,10
2499,p1,1283,2.2851e-05,9.97095,10
2500,p1,1304,2.2246e-05,9.97466,10
2501,p1,1436,2.3232e-05,9.98887,10
2502,p1,1338,2.31132e-05,9.9889,10
2503,p1,1245,2.29368e-05,9.99973,10
2504,p1,1374,2.46485e-05,10.0016,10
2505,p1,1371,2.33602e-05,9.97729,10
2506,p1,1302,2.42147e-05,9.98154,10
2507,p1,1239,2.2218e-05,9.98281,10
2508,p1,1295,2.40038e-05,9.98303,10
2509,p1,1300,2.42665e-05,9.97814,10
2510,p1,1276,2.33259e-05,9.99209,10
2511,p1,1293,2.38392e-05,9.97417,10
2512,p1,1279,2.32729e-05,9.97565,10
2513,p1,1379,2.53379e-05,9.98911,10
2514,p1,1285,2.55666e-05,9.96232,10
2515,p1,1398,2.60889e-05,9.97786,10
2516,p1,1329,2.59454e-05,9.99273,10
2517,p1,1195,2.57174e-05,10.0017,10
2518,p1,1405,2.57492e-05,10.0082,10
2519,p1,1329,2.47388e-05,10.0238,10
2520,p1,1247,2.40999e-05,10.0056,10
2521,p1,1265,2.47359e-05,9.98983,10
2522,p1,1244,2.30067e-05,9.99078,10
2523,p1,1446,2.51252e-05,9.9873,10
2524,p1,1253,2.38044e-05,9.98747,10
2525,p1,1378,2.4536e-05,9.99476,10
2526,p1,1356,2.39856e-05,10.0082,10
2527,p1,1305,2.50236e-05,10.001,10
2528,p1,1338,2.46008e-05,9.98131,10
2529,p1,1320,2.50848e-05,10.0028,10
2530,p1,1374,2.68627e-05,10.0014,10
2531,p1,1218,2.81761e-05,10.016,10
2532,p1,1225,2.69564e-05,9.98674,10
2533,p1,1401,2.87428e-05,9.98834,10
2534,p1,1526,2.90089e-05,9.97279,10
2535,p1,1247,2.9082e-05,9.97201,10
2536,p1,1206,2.90852e-05,9.95955,10
2537,p1,1463,3.03062e-05,10.0069,10
2538,p1,1325,3.02804e-05,9.9861,10
2539,p1,1279,3.02295e-05,9.94401,10
2540,p1,1475,3.00188e-05,9.94905,10
2541,p1,1361,3.08299e-05,9.95591,10
2542,p1,1320,3.24244e-05,9.95375,10
2543,p1,1305,3.28194e-05,9.97906,10
2544,p1,1315,3.13139e-05,9.98671,10
2545,p1,1211,2.92795e-05,9.97811,10
2546,p1,1348,2.85199e-05,9.96754,10
2547,p1,1147,3.09996e-05,9.95831,10
2548,p1,1365,3.09678e-05,9.92548,10
2549,p1,1338,3.09738e-05,9.94734,10
2550,p1,1277,2.9262e-05,9.9595,10
2551,p1,1258,2.97381e-05,9.97428,10
2552,p1,1350,2.75948e-05,9.96115,10
2553,p1,1241,3.14493e-05,9.98265,10
2554,p1,1417,2.93057e-05,9.98995,10
2555,p1,1300,2.88032e-05,9.97741,10
2556,p1,1407,3.09972e-05,9.94229,10
2557,p1,1401,3.25893e-05,9.95712,10
2558,p1,1282,2.9038e-05,9.96312,10
2559,p1,1360,3.14235e-05,9.96819,10
2560,p1,1382,2.9912e-05,9.95759,10
2561,p1,1248,3.03502e-05,9.95916,10
2562,p1,1422,2.94895e-05,9.96123,10
2563,p1,1292,3.01473e-05,9.95978,10
2564,p1,1329,2.94637e-05,9.97674,10
2565,p1,1244,2.81337e-05,9.96732,10
2566,p1,1166,2.95232e-05,9.93823,10
2567,p1,1223,3.02648e-05,9.96259,10
2568,p1,1333,2.92238e-05,9.95072,10
2569,p1,1390,2.89574e-05,9.95517,10
2570,p1,1244,2.8767e-05,9.9467,10
2571,p1,1318,3.04864e-05,9.93991,10
2572,p1,1208,2.88065e-05,9.91652,10
2573,p1,1229,3.12229e-05,9.94206,10
2574,p1,1474,3.19318e-05,9.95406,10
2575,p1,1307,3.33998e-05,9.94034,10
2576,p1,1239,3.41876e-05,9.94132,10
2577,p1,1328,3.43743e-05,9.94942,10
2578,p1,1390,3.54222e-05,9.94219,10
2579,p1,1158,3.54272e-05,9.97429,10
2580,p1,1362,3.61881e-05,9.9556,10
2581,p1,1324,3.69091e-05,10.0079,10
2582,p1,1412,3.69124e-05,9.98907,10
2583,p1,1226,3.54578e-05,9.97047,10
2584,p1,1338,3.62577e-05,9.97571,10
2585,p1,1430,3.5558e-05,9.97538,10
2586,p1,1161,3.45367e-05,9.96305,10
2587,p1,1353,3.60892e-05,9.96525,10
2588,p1,1420,3.5358e-05,9.95985,10
2589,p1,1383,3.63399e-05,9.98753,10
2590,p1,1222,3.42204e-05,9.97763,10
2591,p1,1336,3.67713e-05,9.96232,10
2592,p1,1383,3.59585e-05,9.95576,10
2593,p1,1238,3.62116e-05,9.97032,10
2594,p1,1297,3.39461e-05,9.95359,10
2595,p1,1359,3.47651e-05,9.96162,10
2596,p1,1319,3.47188e-05,9.97782,10
2597,p1,1289,3.30617e-05,9.99439,10
2598,p1,1398,3.40831e-05,9.9837,10
2599,p1,1196,3.39923e-05,9.98034,10
2600,p1,1321,3.58886e-05,9.99818,10
2601,p1,1357,3.43475e-05,9.98558,10
2602,p1,1252,3.46355e-05,9.99512,10
2603,p1,1386,3.20581e-05,9.98341,10
2604,p1,1440,3.48713e-05,10.0017,10
2605,p1,1299,3.22145e-05,9.98865,10
2606,p1,1276,3.30626e-05,10.0075,10
2607,p1,1357,3.25277e-05,9.9997,10
2608,p1,1404,3.33915e-05,10.0211,10
2609,p1,1243,3.30781e-05,10.0268,10
2610,p1,1338,3.39753e-05,10.0321,10
2611,p1,1340,3.48149e-05,10.0421,10
2612,p1,1280,3.49399e-05,10.0138,10
2613,p1,1381,3.40701e-05,10.0275,10
2614,p1,1235,3.28898e-05,10.0397,10
2615,p1,1273,3.03619e-05,9.99762,10
2616,p1,1368,3.09444e-05,10.019,10
2617,p1,1340,3.12845e-05,10.0225,10
2618,p1,1431,3.14401e-05,10.0328,10
2619,p1,1258,3.12023e-05,10.0205,10
2620,p1,1415,2.93939e-05,10.027,10
2621,p1,1350,3.00239e-05,10.046,10
2622,p1,1273,2.94128e-05,10.0415,10
2623,p1,1395,2.91319e-05,10.0541,10
2624,p1,1330,2.76222e-05,10.0392,10
2625,p1,1185,2.84531e-05,10.0788,10
2626,p1,1278,3.0817e-05,10.0426,10
2627,p1,1265,2.61428e-05,10.0366,10
2628,p1,1198,2.62042e-05,10.0578,10
2629,p1,1356,2.62252e-05,10.0252,10
2630,p1,1331,2.6478e-05,10.0474,10
2631,p1,1334,2.55624e-05,10.0521,10
2632,p1,1281,2.55331e-05,10.0653,10
2633,p1,1279,2.38639e-05,10.0338,10
2634,p1,1311,2.61805e-05,10.0318,10
2635,p1,1295,2.68279e-05,10.0248,10
2636,p1,1374,2.67958e-05,10.0193,10
2637,p1,1217,2.76155e-05,10.0314,10
2638,p1,1430,2.71353e-05,10.0265,10
2639,p1,1225,2.60206e-05,10.0507,10
2640,p1,1316,2.75331e-05,10.0369,10
2641,p1,1277,2.7091e-05,10.0325,10
2642,p1,1359,2.73221e-05,10.0395,10
2643,p1,1244,2.59245e-05,10.0493,10
2644,p1,1409,2.81986e-05,10.0342,10
2645,p1,1341,2.55655e-05,10.0327,10
2646,p1,1278,2.79585e-05,10.0561,10
2647,p1,1281,2.6684e-05,10.0158,10
2648,p1,1297,2.71588e-05,10.0276,10
2649,p1,1284,2.79695e-05,10.0408,10
2650,p1,1385,2.80818e-05,10.0498,10
2651,p1,1278,2.72166e-05,10.0306,10
2652,p1,1233,2.71779e-05,10.0523,10
2653,p1,1280,2.8175e-05,10.017,10
2654,p1,1506,2.74452e-05,10.0179,10
2655,p1,1204,2.91056e-05,10.0329,10
2656,p1,1393,2.78147e-05,10.0455,10
2657,p1,1437,2.78968e-05,10.0341,10
2658,p1,1318,2.81848e-05,10.033,10
2659,p1,1393,2.92521e-05,10.0577,10
2660,p1,1347,2.63782e-05,10.0434,10
2661,p1,1349,2.65639e-05,10.0357,10
2662,p1,1284,2.53476e-05,10.0408,10
2663,p1,1422,2.80835e-05,10.0545,10
2664,p1,1273,2.57406e-05,10.0421,10
2665,p1,1291,2.6421e-05,10.0518,10
2666,p1,1270,2.40604e-05,10.0422,10
2667,p1,1165,2.28783e-05,10.0527,10
2668,p1,1357,2.34883e-05,10.0578,10
2669,p1,1199,2.30427e-05,10.0264,10
2670,p1,1241,2.31458e-05,10.0225,10
2671,p1,1319,2.42789e-05,10.0391,10
2672,p1,1368,2.37814e-05,10.0222,10
2673,p1,1160,1.99553e-05,10.0321,10
2674,p1,1429,2.13772e-05,10.0372,10
2675,p1,1357,2.07295e-05,10.0476,10
2676,p1,1325,1.97819e-05,10.0172,10
2677,p1,1264,2.00415e-05,10.0431,10
2678,p1,1292,1.85028e-05,10.008,10
2679,p1,1351,1.98988e-05,10.0174,10
2680,p1,1364,1.79484e-05,10.0419,10
2681,p1,1285,1.92753e-05,10.0447,10
2682,p1,1273,1.94755e-05,10.0355,10
2683,p1,1341,2.06524e-05,10.0399,10
2684,p1,1318,1.79876e-05,10.0433,10
2685,p1,1356,1.88462e-05,10.0361,10
2686,p1,1324,1.79141e-05,10.0228,10
2687,p1,1280,1.96526e-05,10.0396,10
2688,p1,1279,1.87343e-05,10.0125,10
2689,p1,1244,1.90172e-05,10.0203,10
2690,p1,1390,1.89748e-05,10.0325,10
2691,p1,1341,1.82028e-05,10.0255,10
2692,p1,1295,1.70546e-05,10.0189,10
2693,p1,1281,1.89257e-05,10.0298,10
2694,p1,1411,1.92787e-05,10.0415,10
2695,p1,1256,1.79317e-05,10.047,10
2696,p1,1321,1.87428e-05,10.0194,10
2697,p1,1396,1.89432e-05,10.0308,10
2698,p1,1230,1.73274e-05,10.026,10
2699,p1,1300,1.82131e-05,10.032,10
2700,p1,1360,1.81501e-05,10.01,10
2701,p1,1309,1.82265e-05,9.99926,10
2702,p1,1177,1.87379e-05,10.0046,10
2703,p1,1348,1.69516e-05,10.0274,10
2704,p1,1207,1.63156e-05,10.0224,10
2705,p1,1450,1.90179e-05,10.014,10
2706,p1,1317,1.84454e-05,10.0145,10
2707,p1,1266,1.74796e-05,10.0241,10
2708,p1,1321,1.66035e-05,10.0313,10
2709,p1,1288,1.79259e-05,10.0108,10
2710,p1,1204,1.69668e-05,10.01,10
2711,p1,1398,1.73549e-05,10.0354,10
2712,p1,1349,1.82525e-05,10.0056,10
2713,p1,1390,1.74994e-05,10.011,10
2714,p1,1371,1.83835e-05,10.0098,10
2715,p1,1307,1.881e-05,10.005,10
2716,p1,1322,1.82995e-05,10.0134,10
2717,p1,1257,1.68596e-05,10.0259,10
2718,p1,1252,1.61671e-05,10.0301,10
2719,p1,1296,1.68991e-05,10.0344,10
2720,p1,1255,1.67738e-05,10.0362,10
2721,p1,1415,1.63779e-05,10.0182,10
2722,p1,1217,1.48388e-05,10.0196,10
2723,p1,1336,1.60302e-05,10.0137,10
2724,p1,1310,1.65304e-05,10.0017,10
2725,p1,1308,1.55046e-05,10.0199,10
2726,p1,1424,1.59305e-05,10.0195,10
2727,p1,1406,1.7405e-05,10.0151,10
2728,p1,1255,1.78243e-05,10.0131,10
2729,p1,1277,1.8233e-05,10.0181,10
2730,p1,1343,1.77779e-05,10.0014,10
2731,p1,1299,1.69583e-05,10.0095,10
2732,p1,1317,1.69227e-05,10.0003,10
2733,p1,1411,1.77127e-05,9.99619,10
2734,p1,1326,1.83388e-05,9.98152,10
2735,p1,1299,1.82092e-05,9.97847,10
2736,p1,1303,1.89377e-05,9.98798,10
2737,p1,1357,1.76842e-05,9.9701,10
2738,p1,1306,1.82161e-05,9.98483,10
2739,p1,1286,1.75122e-05,9.96821,10
2740,p1,1231,1.79628e-05,9.99284,10
2741,p1,1319,1.79943e-05,9.99141,10
2742,p1,1310,1.76362e-05,9.98611,10
2743,p1,1274,1.73821e-05,9.97932,10
2744,p1,1313,1.77782e-05,9.99035,10
2745,p1,1304,1.7136e-05,9.98489,10
2746,p1,1156,1.63786e-05,9.9899,10
2747,p1,1416,1.63239e-05,10.0057,10
2748,p1,1199,1.68396e-05,10.0051,10
2749,p1,1432,1.75061e-05,10.0048,10
2750,p1,1268,1.49386e-05,10.0226,10
2751,p1,1384,1.53724e-05,10.0332,10
2752,p1,1434,1.58241e-05,10.0566,10
2753,p1,1246,1.53486e-05,10.0343,10
2754,p1,1391,1.59836e-05,10.005,10
2755,p1,1367,1.54261e-05,10.0138,10
2756,p1,1383,1.5792e-05,10.0055,10
2757,p1,1364,1.58024e-05,10.0124,10
2758,p1,1349,1.50558e-05,10.0197,10
2759,p1,1407,1.48071e-05,9.99696,10
2760,p1,1504,1.38796e-05,10.0222,10
2761,p1,1323,1.50662e-05,10.0309,10
2762,p1,1220,1.46577e-05,10.0163,10
2763,p1,1368,1.46112e-05,10.0167,10
2764,p1,1473,1.33871e-05,10.0193,10
2765,p1,1374,1.35917e-05,10.0401,10
2766,p1,1290,1.29987e-05,10.0227,10
2767,p1,1303,1.45352e-05,10.0105,10
2768,p1,1281,1.33095e-05,10.0229,10
2769,p1,1195,1.22269e-05,10.0486,10
2770,p1,1436,1.28101e-05,10.027,10
2771,p1,1290,1.17566e-05,10.0215,10
2772,p1,1326,1.20853e-05,10.0277,10
2773,p1,1310,1.21182e-05,10.0463,10
2774,p1,1213,1.215e-05,10.0279,10
2775,p1,1425,1.19754e-05,10.0303,10
2776,p1,1255,1.1517e-05,10.0118,10
2777,p1,1324,1.05214e-05,10.003,10
2778,p1,1292,1.22281e-05,9.99205,10
2779,p1,1356,1.12115e-05,9.99363,10
2780,p1,1406,1.14728e-05,10.0047,10
2781,p1,1271,1.08728e-05,10.0159,10
2782,p1,1313,1.09987e-05,10.0284,10
2783,p1,1373,1.13594e-05,10.019,10
2784,p1,1510,1.12496e-05,10.0305,10
2785,p1,1270,1.06386e-05,10.0405,10
2786,p1,1231,1.13373e-05,10.0205,10
2787,p1,1324,1.08489e-05,10.0241,10
2788,p1,1338,1.07572e-05,10.042,10
2789,p1,1242,1.09111e-05,10.0446,10
2790,p1,1395,1.16058e-05,10.0418,10
2791,p1,1358,1.09846e-05,10.0494,10
2792,p1,1222,1.14024e-05,10.0477,10
2793,p1,1295,1.16922e-05,10.0401,10
2794,p1,1378,1.14859e-05,10.0486,10
2795,p1,1331,1.08804e-05,10.0562,10
2796,p1,1211,1.03906e-05,10.0561,10
2797,p1,1268,1.08045e-05,10.0263,10
2798,p1,1291,1.14659e-05,10.0271,10
2799,p1,1284,1.11902e-05,10.0298,10
2800,p1,1253,1.12245e-05,10.0127,10
2801,p1,1270,1.0874e-05,10.0151,10
2802,p1,1248,1.07359e-05,10.016,10
2803,p1,1357,1.08872e-05,10.017,10
2804,p1,1451,1.09685e-05,10.0231,10
2805,p1,1283,1.13526e-05,10.0234,10
2806,p1,1406,1.23659e-05,10.0282,10
2807,p1,1332,1.25925e-05,10.0248,10
2808,p1,1317,1.11122e-05,10.0216,10
2809,p1,1278,1.16345e-05,10.0226,10
2810,p1,1374,1.18857e-05,10.0373,10
2811,p1,1337,1.16214e-05,10.0345,10
2812,p1,1272,1.17449e-05,10.0372,10
2813,p1,1484,1.16924e-05,10.0436,10
2814,p1,1191,1.07504e-05,10.0466,10
2815,p1,1389,1.0339e-05,10.0232,10
2816,p1,1327,1.07066e-05,10.0265,10
2817,p1,1310,9.67196e-06,10.0204,10
2818,p1,1408,9.3033e-06,10.0181,10
2819,p1,1461,9.55357e-06,9.99208,10
2820,p1,1367,9.56337e-06,9.99983,10
2821,p1,1357,1.00439e-05,9.98768,10
2822,p1,1293,9.78296e-06,10.0085,10
2823,p1,1356,9.1581e-06,10.009,10
2824,p1,1239,8.81426e-06,10.0082,10
2825,p1,1271,9.20581e-06,10.0168,10
2826,p1,1477,8.7294e-06,9.99298,10
2827,p1,1368,9.22841e-06,9.99219,10
2828,p1,1266,9.17138e-06,9.99963,10
2829,p1,1237,8.39724e-06,9.99193,10
2830,p1,1365,9.802e-06,9.98484,10
2831,p1,1274,1.03075e-05,9.96272,10
2832,p1,1254,1.08363e-05,9.98414,10
2833,p1,1310,1.11003e-05,9.97582,10
2834,p1,1300,1.08493e-05,9.97717,10
2835,p1,1444,1.03575e-05,9.99242,10
2836,p1,1180,9.79337e-06,9.98704,10
2837,p1,1329,1.07869e-05,10.0035,10
2838,p1,1446,1.07846e-05,10.0017,10
2839,p1,1241,9.64119e-06,9.99394,10
2840,p1,1314,9.88164e-06,9.99265,10
2841,p1,1469,1.07988e-05,9.97502,10
2842,p1,1346,1.1026e-05,9.99324,10
2843,p1,1410,1.09053e-05,9.98253,10
2844,p1,1296,1.16669e-05,9.99611,10
2845,p1,1372,1.15355e-05,9.99565,10
2846,p1,1326,1.19082e-05,10.0062,10
2847,p1,1380,1.2972e-05,9.98203,10
2848,p1,1410,1.30873e-05,9.97305,10
2849,p1,1196,1.2849e-05,9.99426,10
2850,p1,1403,1.31663e-05,9.98608,10
2851,p1,1293,1.33035e-05,10.0074,10
2852,p1,1249,1.23989e-05,9.97237,10
2853,p1,1230,1.34254e-05,9.98911,10
2854,p1,1480,1.37351e-05,9.99444,10
2855,p1,1173,1.34434e-05,9.99723,10
2856,p1,1223,1.31437e-05,10.0055,10
2857,p1,1275,1.38779e-05,10.0028,10
2858,p1,1375,1.32142e-05,9.98274,10
2859,p1,1233,1.38912e-05,9.97834,10
2860,p1,1400,1.37544e-05,9.99699,10
2861,p1,1335,1.37439e-05,9.98601,10
2862,p1,1284,1.53749e-05,9.99146,10
2863,p1,1410,1.29133e-05,9.97307,10
2864,p1,1338,1.32592e-05,9.97095,10
2865,p1,1296,1.43085e-05,9.97112,10
2866,p1,1431,1.45543e-05,9.97044,10
2867,p1,1246,1.39295e-05,9.99396,10
2868,p1,1437,1.39972e-05,9.97597,10
2869,p1,1347,1.36257e-05,9.96872,10
2870,p1,1406,1.42766e-05,9.99086,10
2871,p1,1288,1.44059e-05,9.98875,10
2872,p1,1256,1.37305e-05,9.97905,10
2873,p1,1373,1.45276e-05,9.98833,10
2874,p1,1403,1.40011e-05,9.97349,10
2875,p1,1327,1.39591e-05,9.97156,10
2876,p1,1189,1.41256e-05,9.97656,10
2877,p1,1423,1.28945e-05,9.99332,10
2878,p1,1289,1.33709e-05,9.97395,10
2879,p1,1292,1.27426e-05,9.99829,10
2880,p1,1326,1.30338e-05,10.0036,10
2881,p1,1226,1.38708e-05,9.98847,10
2882,p1,1376,1.4128e-05,9.99005,10
2883,p1,1336,1.4105e-05,9.97769,10
2884,p1,1398,1.38957e-05,9.97715,10
2885,p1,1238,1.30901e-05,9.97285,10
2886,p1,1326,1.33087e-05,10.002,10
2887,p1,1233,1.31317e-05,10.0115,10
2888,p1,1384,1.34332e-05,10.0115,10
2889,p1,1411,1.43228e-05,9.99363,10
2890,p1,1261,1.48442e-05,10.0036,10
2891,p1,1402,1.47618e-05,9.99287,10
2892,p1,1274,1.40778e-05,9.98022,10
2893,p1,1261,1.37144e-05,9.98153,10
2894,p1,1350,1.43257e-05,9.98791,10
2895,p1,1290,1.4424e-05,9.98141,10
2896,p1,1273,1.37962e-05,9.98503,10
2897,p1,1441,1.3121e-05,9.97947,10
2898,p1,1330,1.32623e-05,9.97554,10
2899,p1,1296,1.23526e-05,9.97675,10
2900,p1,1360,1.36457e-05,9.99259,10
2901,p1,1278,1.2864e-05,9.98084,10
2902,p1,1407,1.37994e-05,9.9859,10
2903,p1,1329,1.32231e-05,9.9992,10
2904,p1,1264,1.44023e-05,9.99824,10
2905,p1,1299,1.44854e-05,9.9864,10
2906,p1,1278,1.49752e-05,9.99409,10
2907,p1,1412,1.48434e-05,9.987,10
2908,p1,1274,1.42058e-05,9.99862,10
2909,p1,1397,1.39478e-05,10.0175,10
2910,p1,1367,1.43567e-05,9.99739,10
2911,p1,1249,1.43006e-05,10.0207,10
2912,p1,1332,1.44182e-05,9.98659,10
2913,p1,1366,1.42245e-05,9.98565,10
2914,p1,1326,1.44783e-05,9.99437,10
2915,p1,1278,1.4885e-05,9.98394,10
2916,p1,1336,1.52157e-05,9.97605,10
2917,p1,1283,1.48943e-05,9.95946,10
2918,p1,1316,1.51759e-05,9.96235,10
2919,p1,1300,1.56119e-05,10.0011,10
2920,p1,1352,1.59856e-05,10.0004,10
2921,p1,1287,1.5689e-05,9.99343,10
2922,p1,1297,1.6942e-05,9.9598,10
2923,p1,1253,1.5368e-05,9.98765,10
2924,p1,1284,1.41616e-05,9.99263,10
2925,p1,1362,1.42052e-05,9.98539,10
2926,p1,1357,1.50918e-05,9.98147,10
2927,p1,1364,1.49344e-05,9.98633,10
2928,p1,1252,1.54117e-05,9.99505,10
2929,p1,1353,1.5594e-05,9.97109,10
2930,p1,1510,1.57844e-05,9.96076,10
2931,p1,1150,1.63621e-05,9.96645,10
2932,p1,1246,1.49935e-05,9.97298,10
2933,p1,1395,1.41129e-05,9.98319,10
2934,p1,1254,1.5441e-05,9.99597,10
2935,p1,1290,1.55556e-05,9.98931,10
2936,p1,1253,1.51137e-05,9.98563,10
2937,p1,1305,1.60483e-05,9.97683,10
2938,p1,1313,1.55819e-05,9.98271,10
2939,p1,1267,1.42963e-05,9.99063,10
2940,p1,1324,1.5391e-05,9.99041,10
2941,p1,1472,1.59919e-05,9.97487,10
2942,p1,1208,1.53516e-05,10.0001,10
2943,p1,1292,1.57492e-05,9.99252,10
2944,p1,1502,1.62248e-05,9.96753,10
2945,p1,1396,1.55602e-05,9.96416,10
2946,p1,1284,1.65014e-05,9.95262,10
2947,p1,1229,1.62335e-05,9.98223,10
2948,p1,1316,1.66258e-05,9.97348,10
2949,p1,1406,1.76762e-05,9.97339,10
2950,p1,1310,1.67348e-05,9.98403,10
2951,p1,1334,1.7503e-05,9.97592,10
2952,p1,1366,1.72021e-05,9.99112,10
2953,p1,1419,1.70087e-05,9.9782,10
2954,p1,1201,1.68664e-05,9.95799,10
2955,p1,1213,1.61934e-05,9.96916,10
2956,p1,1352,1.60331e-05,9.98666,10
2957,p1,1341,1.57273e-05,9.98665,10
2958,p1,1352,1.65732e-05,9.97687,10
2959,p1,1427,1.7903e-05,10.0131,10
2960,p1,1319,1.63889e-05,9.99278,10
2961,p1,1340,1.73321e-05,9.99465,10
